Event,n_Primitive,1dtPrimitive.id_r,2dtPrimitive.id_r,3dtPrimitive.id_r,4dtPrimitive.id_r,1dtPrimitive.id_eta,2dtPrimitive.id_eta,3dtPrimitive.id_eta,4dtPrimitive.id_eta,1dtPrimitive.id_phi,2dtPrimitive.id_phi,3dtPrimitive.id_phi,4dtPrimitive.id_phi,1dtPrimitive.phiGlb,2dtPrimitive.phiGlb,3dtPrimitive.phiGlb,4dtPrimitive.phiGlb,1dtPrimitive.phiB,2dtPrimitive.phiB,3dtPrimitive.phiB,4dtPrimitive.phiB,delta_phi12,delta_phi13,delta_phi14,delta_phi23,delta_phi24,delta_phi34,genParticle.pt
38.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.12109375,0.11767578125,0.110107421875,0.11474609375,-11.0,-6.0,-132.0,-2.0,0.00341796875,0.010986328125,0.00634765625,0.007568359375,0.0029296875,0.004638671875,65.72121429443361
39.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,5.0,5.0,5.0,0.0,2.1317486763000493,2.1293072700500493,2.1263775825500493,0.0,-14.0,-17.0,-2.0,0.0,0.00244140625,0.00537109375,2.1317486763000493,0.0029296875,2.1293072700500493,2.1263775825500493,75.07622528076172
40.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,2.927075862884521,2.926260709762573,0.0,0.0,-6.0,-5.0,0.0,0.0,0.0008151531219482422,2.927075862884521,2.927075862884521,2.926260709762573,2.926260709762573,0.0,184.9730529785156
41.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,4.0,0.0,1.6127885580062866,1.6115678548812866,1.6098588705062866,0.0,-7.0,0.0,0.0,0.0,0.001220703125,0.0029296875,1.6127885580062866,0.001708984375,1.6115678548812866,1.6098588705062866,153.41957092285156
42.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.2373046875,0.233154296875,0.232583150267601,0.0,-9.0,-4.0,0.0,0.0,0.004150390625,0.004721537232398987,0.2373046875,0.0005711466073989868,0.233154296875,0.232583150267601,90.13275909423828
43.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,3.211416959762573,3.209952116012573,3.208243131637573,0.0,-7.0,-4.0,-6.0,0.0,0.00146484375,0.003173828125,3.211416959762573,0.001708984375,3.209952116012573,3.208243131637573,111.11219024658205
44.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,10.0,10.0,0.0,0.0,4.71068000793457,4.70872688293457,0.0,0.0,-8.0,-4.0,0.0,0.0,0.001953125,4.71068000793457,4.71068000793457,4.70872688293457,4.70872688293457,0.0,73.20805358886719
45.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,4.0,4.0,4.0,0.0,1.5852006673812866,1.5764116048812866,1.5781205892562866,0.0,-27.0,-2.0,235.0,0.0,0.0087890625,0.007080078125,1.5852006673812866,0.001708984375,1.5764116048812866,1.5781205892562866,28.234233856201172
46.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9966604709625244,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.9966604709625244,0.9966604709625244,0.9966604709625244,0.0,0.0,0.0,164.54891967773438
47.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,4.0,4.0,4.0,4.0,1.6940873861312866,1.6928666830062866,1.6918901205062866,1.6914018392562866,-4.0,-6.0,-11.0,-2.0,0.001220703125,0.002197265625,0.002685546875,0.0009765625,0.00146484375,0.00048828125,144.57089233398438
48.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,6.0,6.0,6.0,0.0,2.846509456634521,2.844556331634521,2.844312191009521,0.0,-5.0,-1.0,11.0,0.0,0.001953125,0.002197265625,2.846509456634521,0.000244140625,2.844556331634521,2.844312191009521,145.63914489746094
49.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0997662544250493,2.0853619575500493,2.0760846138000493,2.0721783638000493,-50.0,-35.0,-13.0,-6.0,0.014404296875,0.023681640625,0.027587890625,0.00927734375,0.01318359375,0.00390625,14.782115936279295
50.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,2.1710553169250493,2.1681256294250493,2.1673932075500493,0.0,-5.0,-3.0,-3.0,0.0,0.0029296875,0.003662109375,2.1710553169250493,0.000732421875,2.1681256294250493,2.1673932075500493,110.08370208740234
51.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,12.0,12.0,12.0,5.7529945373535165,5.7515296936035165,5.7510414123535165,5.7505531311035165,-5.0,4.0,-4.0,-21.0,0.00146484375,0.001953125,0.00244140625,0.00048828125,0.0009765625,0.00048828125,175.51971435546875
52.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,5.7232093811035165,5.7215003967285165,5.7207679748535165,5.7202796936035165,-4.0,-6.0,-32.0,-2.0,0.001708984375,0.00244140625,0.0029296875,0.000732421875,0.001220703125,0.00048828125,179.2193145751953
53.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,5.139552116394043,5.129542350769043,5.122706413269043,5.119532585144043,-33.0,-22.0,-13.0,-3.0,0.010009765625,0.016845703125,0.02001953125,0.0068359375,0.010009765625,0.003173828125,21.342565536499023
54.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,11.0,11.0,11.0,0.0,5.362940788269043,5.358302116394043,5.357081413269043,0.0,-11.0,-3.0,-3.0,0.0,0.004638671875,0.005859375,5.362940788269043,0.001220703125,5.358302116394043,5.357081413269043,72.13408660888672
55.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,5.7402992248535165,5.7395668029785165,0.0,0.0,-2.0,-1.0,0.0,0.0,0.000732421875,5.7402992248535165,5.7402992248535165,5.7395668029785165,5.7395668029785165,0.0,192.82960510253903
56.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.574780941009521,2.571851253509521,2.569898128509521,2.568921566009521,-9.0,-8.0,-4.0,-3.0,0.0029296875,0.0048828125,0.005859375,0.001953125,0.0029296875,0.0009765625,69.52007293701172
57.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.1312603950500493,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.1312603950500493,2.1312603950500493,2.1312603950500493,0.0,0.0,0.0,66.0009765625
58.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,10.0,10.0,4.97923469543457,4.978175163269043,4.97752571105957,4.96727180480957,-5.0,-2.0,-9.0,-206.0,0.0010595321655273438,0.001708984375,0.011962890625,0.0006494522094726562,0.010903358459472656,0.01025390625,185.3242950439453
59.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.033203125,-0.034912109375,-0.0361328125,-0.036865234375,-5.0,-3.0,-4.0,-4.0,0.001708984375,0.0029296875,0.003662109375,0.001220703125,0.001953125,0.000732421875,121.5069580078125
60.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,6.0,6.0,6.0,0.0,2.789624691009521,2.752027034759521,2.735913753509521,0.0,-143.0,-85.0,-9.0,0.0,0.03759765625,0.0537109375,2.789624691009521,0.01611328125,2.752027034759521,2.735913753509521,6.286252975463867
61.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,0.061767578125,0.053466796875,0.04541015625,0.04248046875,-31.0,-27.0,-15.0,-4.0,0.00830078125,0.016357421875,0.019287109375,0.008056640625,0.010986328125,0.0029296875,25.05266571044922
62.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.6156398057937622,0.5870753526687622,0.5675441026687622,0.5663233995437622,-98.0,-71.0,-22.0,4.0,0.028564453125,0.048095703125,0.04931640625,0.01953125,0.020751953125,0.001220703125,8.174196243286133
63.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,0.0,2.0787701606750493,2.0707135200500493,2.0660748481750493,0.0,-43.0,-19.0,-11.0,0.0,0.008056640625,0.0126953125,2.0787701606750493,0.004638671875,2.0707135200500493,2.0660748481750493,23.092981338500977
65.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0592389106750493,2.0575299263000493,2.0565533638000493,2.0560650825500493,-7.0,-4.0,-3.0,-6.0,0.001708984375,0.002685546875,0.003173828125,0.0009765625,0.00146484375,0.00048828125,166.55108642578125
66.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.930411100387573,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.930411100387573,2.930411100387573,2.930411100387573,0.0,0.0,0.0,188.96902465820312
67.0,2.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.4740382432937622,0.4720851182937622,0.0,0.0,25.0,1.0,0.0,0.0,0.001953125,0.4740382432937622,0.4740382432937622,0.4720851182937622,0.4720851182937622,0.0,138.07643127441406
68.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.612866878509521,2.610913753509521,0.0,0.0,-6.0,3.0,0.0,0.0,0.001953125,2.612866878509521,2.612866878509521,2.610913753509521,2.610913753509521,0.0,139.54608154296878
69.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,3.156729459762573,3.155508756637573,3.154776334762573,3.154288053512573,-2.0,-2.0,-1.0,-1.0,0.001220703125,0.001953125,0.00244140625,0.000732421875,0.001220703125,0.00048828125,143.6573944091797
70.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3822413682937622,0.3793116807937622,0.0,0.0,-1.0,-53.0,0.0,0.0,0.0029296875,0.3822413682937622,0.3822413682937622,0.3793116807937622,0.3793116807937622,0.0,160.454345703125
71.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,1.0,5.9514808654785165,5.9500160217285165,5.9490394592285165,-0.33447265625,-8.0,-4.0,-4.0,-2.0,0.00146484375,0.00244140625,6.2859535217285165,0.0009765625,6.2844886779785165,6.2835121154785165,155.48451232910156
72.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,10.0,10.0,0.0,4.484200477600098,4.48045539855957,4.47654914855957,0.0,-15.0,-13.0,0.0,0.0,0.0037450790405273438,0.007651329040527344,4.484200477600098,0.00390625,4.48045539855957,4.47654914855957,41.40383529663086
73.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3256007432937622,0.3243800401687622,0.3238917589187622,0.0,-3.0,-2.0,1.0,0.0,0.001220703125,0.001708984375,0.3256007432937622,0.00048828125,0.3243800401687622,0.3238917589187622,178.77618408203125
74.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,8.0,8.0,8.0,0.0,3.7433164119720463,3.7418515682220463,3.7401425838470463,0.0,-6.0,-5.0,-13.0,0.0,0.00146484375,0.003173828125,3.7433164119720463,0.001708984375,3.7418515682220463,3.7401425838470463,136.33134460449222
75.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,7.0,7.0,7.0,0.0,3.269034147262573,3.267569303512573,3.266104459762573,0.0,-14.0,-2.0,-1.0,0.0,0.00146484375,0.0029296875,3.269034147262573,0.00146484375,3.267569303512573,3.266104459762573,84.70572662353516
76.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.7421830892562866,1.7373002767562866,1.7307084798812866,1.7316850423812866,-14.0,-12.0,-246.0,-6.0,0.0048828125,0.011474609375,0.010498046875,0.006591796875,0.005615234375,0.0009765625,46.11885452270508
77.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,4.0,4.0,4.0,4.0,1.4499467611312866,1.4479936361312866,1.4440873861312866,1.4455522298812866,-7.0,-14.0,-62.0,-4.0,0.001953125,0.005859375,0.00439453125,0.00390625,0.00244140625,0.00146484375,104.08440399169922
78.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.71702766418457,4.71116828918457,0.0,0.0,-22.0,-14.0,0.0,0.0,0.005859375,4.71702766418457,4.71702766418457,4.71116828918457,4.71116828918457,0.0,29.85072898864746
79.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,4.62449836730957,4.61253547668457,4.60057258605957,0.0,-37.0,-31.0,-138.0,0.0,0.011962890625,0.02392578125,4.62449836730957,0.011962890625,4.61253547668457,4.60057258605957,18.89373016357422
80.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.7803518772125244,0.7784816026687622,0.0,0.0,-6.0,-2.0,0.0,0.0,0.001870274543762207,0.7803518772125244,0.7803518772125244,0.7784816026687622,0.7784816026687622,0.0,83.00235748291016
81.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.8038722276687622,0.8018362522125244,0.0,0.0,-9.0,-1.0,0.0,0.0,0.002035975456237793,0.8038722276687622,0.8038722276687622,0.8018362522125244,0.8018362522125244,0.0,80.81996154785156
82.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,8.0,8.0,8.0,0.0,3.5580136775970463,3.5680234432220463,3.5560605525970463,0.0,-2.0,74.0,-1.0,0.0,0.010009765625,0.001953125,3.5580136775970463,0.011962890625,3.5680234432220463,3.5560605525970463,181.9929351806641
83.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,9.0,9.0,9.0,0.0,4.3179407119750985,4.3169641494750985,4.3152551651000985,0.0,-7.0,-3.0,-165.0,0.0,0.0009765625,0.002685546875,4.3179407119750985,0.001708984375,4.3169641494750985,4.3152551651000985,183.79653930664062
84.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,9.0,0.0,0.0,3.9481503963470463,3.9468469619750977,0.0,0.0,-8.0,-5.0,0.0,0.0,0.0013034343719486863,3.9481503963470463,3.9481503963470463,3.9468469619750977,3.9468469619750977,0.0,143.99481201171875
85.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0349817276000985,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0349817276000985,4.0349817276000985,4.0349817276000985,0.0,0.0,0.0,169.01815795898438
86.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,4.75047492980957,4.73875617980957,4.74827766418457,0.0,-5.0,113.0,-1.0,0.0,0.01171875,0.002197265625,4.75047492980957,0.009521484375,4.73875617980957,4.74827766418457,167.68116760253906
87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.8093217611312864,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.8093217611312864,1.8093217611312864,1.8093217611312864,0.0,0.0,0.0,151.08587646484375
88.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,12.0,12.0,12.0,0.0,5.7810707092285165,5.7796058654785165,5.7791175842285165,0.0,-6.0,-5.0,41.0,0.0,0.00146484375,0.001953125,5.7810707092285165,0.00048828125,5.7796058654785165,5.7791175842285165,95.80248260498048
89.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,6.0596351623535165,-0.2265625,0.0,0.0,-6.0,-10.0,0.0,0.0,6.2861976623535165,6.0596351623535165,6.0596351623535165,0.2265625,0.2265625,0.0,113.02652740478516
90.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,2.244297504425049,2.243076801300049,2.241856098175049,0.0,-5.0,25.0,-2.0,0.0,0.001220703125,0.00244140625,2.244297504425049,0.001220703125,2.243076801300049,2.241856098175049,163.67916870117188
91.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.833570003509521,2.830884456634521,0.0,0.0,-3.0,-2.0,0.0,0.0,0.002685546875,2.833570003509521,2.833570003509521,2.830884456634521,2.830884456634521,0.0,127.23892211914062
92.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,10.0,10.0,10.0,4.78929328918457,4.78660774230957,4.78489875793457,4.78416633605957,-39.0,-4.0,-3.0,-36.0,0.002685546875,0.00439453125,0.005126953125,0.001708984375,0.00244140625,0.000732421875,87.41117095947266
93.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,2.275059223175049,2.272617816925049,0.0,0.0,-5.0,-15.0,0.0,0.0,0.00244140625,2.275059223175049,2.275059223175049,2.272617816925049,2.272617816925049,0.0,138.49043273925778
94.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,2.0,2.0,2.0,0.0,0.4005519151687622,0.3983546495437622,0.3981105089187622,0.0,12.0,-1.0,-1.0,0.0,0.002197265625,0.00244140625,0.4005519151687622,0.000244140625,0.3983546495437622,0.3981105089187622,139.45755004882812
95.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,5.0,5.0,5.0,5.0,2.284336566925049,2.279209613800049,2.275547504425049,2.273838520050049,-15.0,-12.0,-8.0,-4.0,0.005126953125,0.0087890625,0.010498046875,0.003662109375,0.00537109375,0.001708984375,43.767974853515625
96.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,12.0,12.0,12.0,0.0,5.5899085998535165,5.5889320373535165,5.5884437561035165,0.0,-4.0,-3.0,0.0,0.0,0.0009765625,0.00146484375,5.5899085998535165,0.00048828125,5.5889320373535165,5.5884437561035165,133.87712097167972
97.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,6.0,6.0,6.0,0.0,2.648755550384521,2.646314144134521,2.643384456634521,0.0,-10.0,-14.0,1.0,0.0,0.00244140625,0.00537109375,2.648755550384521,0.0029296875,2.646314144134521,2.643384456634521,75.18434143066406
98.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,10.0,10.0,10.0,0.0,4.74070930480957,4.73436164855957,4.73338508605957,0.0,-39.0,-9.0,-2.0,0.0,0.00634765625,0.00732421875,4.74070930480957,0.0009765625,4.73436164855957,4.73338508605957,69.80613708496094
99.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,5.0,5.0,5.0,0.0,2.1595807075500493,2.1583600044250493,2.1573834419250493,0.0,-5.0,-4.0,-4.0,0.0,0.001220703125,0.002197265625,2.1595807075500493,0.0009765625,2.1583600044250493,2.1573834419250493,128.69866943359378
100.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.11474609375,0.11328125,0.1123046875,0.112060546875,-4.0,-4.0,-3.0,-1.0,0.00146484375,0.00244140625,0.002685546875,0.0009765625,0.001220703125,0.000244140625,144.7489013671875
101.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,4.0452356338500985,4.0410852432250985,4.0383996963500985,0.0,-3.0,-9.0,-7.0,0.0,0.004150390625,0.0068359375,4.0452356338500985,0.002685546875,4.0410852432250985,4.0383996963500985,62.97471618652344
102.0,2.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,10.0,10.0,0.0,0.0,4.73802375793457,4.72899055480957,0.0,0.0,-21.0,-3.0,0.0,0.0,0.009033203125,4.73802375793457,4.73802375793457,4.72899055480957,4.72899055480957,0.0,31.94939994812012
103.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,9.0,0.0,4.1970911026000985,4.1961145401000985,4.1953821182250985,0.0,-4.0,-3.0,-1.0,0.0,0.0009765625,0.001708984375,4.1970911026000985,0.000732421875,4.1961145401000985,4.1953821182250985,159.586669921875
104.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,0.3751612901687622,0.3688136339187622,0.3653956651687622,0.3644191026687622,25.0,-14.0,-6.0,2.0,0.00634765625,0.009765625,0.0107421875,0.00341796875,0.00439453125,0.0009765625,42.778953552246094
105.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.8560354709625244,0.8540823459625244,0.0,0.0,-10.0,-6.0,0.0,0.0,0.001953125,0.8560354709625244,0.8560354709625244,0.8540823459625244,0.8540823459625244,0.0,69.72648620605469
106.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,4.1052942276000985,4.1043176651000985,4.1033411026000985,4.1030969619750985,-3.0,-5.0,-2.0,-2.0,0.0009765625,0.001953125,0.002197265625,0.0009765625,0.001220703125,0.000244140625,184.45465087890625
107.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,10.0,10.0,10.0,0.0,4.72337532043457,4.71824836730957,4.71434211730957,0.0,-16.0,-11.0,-9.0,0.0,0.005126953125,0.009033203125,4.72337532043457,0.00390625,4.71824836730957,4.71434211730957,39.346778869628906
108.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,8.0,8.0,8.0,0.0,3.7416074275970463,3.7398984432220463,3.7386777400970463,0.0,-39.0,-7.0,0.0,0.0,0.001708984375,0.0029296875,3.7416074275970463,0.001220703125,3.7398984432220463,3.7386777400970463,64.80722808837889
109.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,1.0,1.0,1.0,2.0,0.185302734375,0.182373046875,0.18017578125,0.178872212767601,-10.0,-9.0,-16.0,-4.0,0.0029296875,0.005126953125,0.006430521607398987,0.002197265625,0.003500834107398987,0.0013035684823989868,72.91478729248047
110.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,8.0,9.0,0.0,0.0,3.9337460994720463,3.9331750869750977,0.0,0.0,-11.0,-4.0,0.0,0.0,0.0005710124969486863,3.9337460994720463,3.9337460994720463,3.9331750869750977,3.9331750869750977,0.0,190.6253662109375
111.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.7089015245437622,0.7054835557937622,0.7030421495437622,0.7022268772125244,-10.0,-9.0,-15.0,-2.0,0.00341796875,0.005859375,0.006674647331237793,0.00244140625,0.003256678581237793,0.000815272331237793,61.29479217529297
112.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,4.0589075088500985,4.0579309463500985,4.0569543838500985,0.0,-5.0,16.0,-4.0,0.0,0.0009765625,0.001953125,4.0589075088500985,0.0009765625,4.0579309463500985,4.0569543838500985,173.12738037109375
113.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,8.0,8.0,3.6615293025970463,3.6578671932220463,3.6546933650970463,3.6532285213470463,1.0,-11.0,-9.0,6.0,0.003662109375,0.0068359375,0.00830078125,0.003173828125,0.004638671875,0.00146484375,46.96358871459961
114.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.4627988338470463,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4627988338470463,3.4627988338470463,3.4627988338470463,0.0,0.0,0.0,131.58413696289062
115.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,2.791577816009521,2.789868831634521,2.788648128509521,2.788159847259521,-9.0,-6.0,-36.0,0.0,0.001708984375,0.0029296875,0.00341796875,0.001220703125,0.001708984375,0.00048828125,87.61671447753906
116.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,4.0,5.0,4.0,4.0,1.8259233236312864,1.8241314888000488,1.8220170736312864,1.8212846517562864,-7.0,12.0,-2.0,0.0,0.001791834831237571,0.00390625,0.004638671875,0.002114415168762429,0.002846837043762429,0.000732421875,78.93478393554688
117.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,8.0,8.0,8.0,8.0,3.8089902400970463,3.8082578182220463,3.8072812557220463,3.8070371150970463,3.0,3.0,-4.0,1.0,0.000732421875,0.001708984375,0.001953125,0.0009765625,0.001220703125,0.000244140625,180.9705810546875
118.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,10.0,10.0,0.0,0.0,4.89818000793457,4.89354133605957,0.0,0.0,-16.0,-10.0,0.0,0.0,0.004638671875,4.89818000793457,4.89818000793457,4.89354133605957,4.89354133605957,0.0,36.12264633178711
119.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,8.0,7.0,0.0,3.4903867244720463,3.4894101619720463,3.489004850387573,0.0,-1.0,0.0,1.0,0.0,0.0009765625,0.0013818740844735444,3.4903867244720463,0.00040531158447354443,3.4894101619720463,3.489004850387573,145.93019104003906
120.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0196096897125244,1.0181448459625244,1.0161917209625244,1.0159475803375244,-37.0,-6.0,-10.0,-35.0,0.00146484375,0.00341796875,0.003662109375,0.001953125,0.002197265625,0.000244140625,91.72318267822266
121.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,6.0,5.0,0.0,2.411289691925049,2.409986019134521,2.408604145050049,0.0,-36.0,-6.0,0.0,0.0,0.0013036727905277878,0.002685546875,2.411289691925049,0.0013818740844722122,2.409986019134521,2.408604145050049,120.44293212890624
122.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,11.0,11.0,12.0,0.0,5.413477897644043,5.410792350769043,5.4104652404785165,0.0,-6.0,12.0,-2.0,0.0,0.002685546875,0.0030126571655264556,5.413477897644043,0.00032711029052645557,5.410792350769043,5.4104652404785165,140.09353637695312
123.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.382803678512573,3.377920866012573,0.0,0.0,-8.0,-1.0,0.0,0.0,0.0048828125,3.382803678512573,3.382803678512573,3.377920866012573,3.377920866012573,0.0,73.9139175415039
124.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,10.0,10.0,4.62108039855957,4.61497688293457,4.60374641418457,4.60887336730957,-22.0,-16.0,-71.0,-3.0,0.006103515625,0.017333984375,0.01220703125,0.01123046875,0.006103515625,0.005126953125,34.486900329589844
