Event,dtPrimitive.id_r,dtPrimitive.id_eta,dtPrimitive.id_phi,dtPrimitive.phiGlb(),dtPrimitive.phiB,dtPrimitive.quality,genParticle.pt
472,4,-1,6,2.9163336753845215,0.0,6,141.09103393554688
472,2,-1,7,2.9182040691375732,-1.0,4,141.09103393554688
473,1,0,7,3.0908114910125732,-5.0,5,110.73527526855469
473,2,0,7,3.0886142253875732,-4.0,6,110.73527526855469
474,2,2,6,2.7322516441345215,-2.0,6,197.93226623535156
474,4,2,6,2.7315192222595215,1.0,6,197.93226623535156
475,2,-1,7,3.2875888347625732,-15.0,6,30.845172882080078
475,3,-1,7,3.2841708660125732,-8.0,5,30.845172882080078
475,4,-1,7,3.2829501628875732,-1.0,6,30.845172882080078
476,3,-1,11,5.483057975769043,-25.0,6,11.881521224975586
476,2,-1,12,5.493961334228516,-13.0,3,11.881521224975586
476,4,-1,12,5.478092193603516,-8.0,6,11.881521224975586
477,1,1,12,5.840396881103516,-16.0,2,58.45090866088867
477,3,2,12,5.832584381103516,-6.0,6,58.45090866088867
477,4,2,12,5.830631256103516,-5.0,6,58.45090866088867
478,1,-1,1,0.11376953125,-19.0,5,44.80778121948242
478,2,-1,1,0.109130859375,-10.0,6,44.80778121948242
478,3,-1,1,0.10595703125,-9.0,6,44.80778121948242
478,4,-1,1,0.104736328125,-2.0,6,44.80778121948242
479,2,1,1,-0.231201171875,-5.0,5,173.40467834472656
479,4,1,1,-0.232177734375,-2.0,6,173.40467834472656
480,1,0,9,4.431954383850098,2.0,2,150.00234985351562
480,4,1,10,4.42918586730957,-4.0,3,150.00234985351562
481,1,1,6,2.5913825035095215,-18.0,6,39.1940803527832
481,2,1,6,2.5862555503845215,-15.0,5,39.1940803527832
481,3,1,6,2.5825934410095215,-4.0,5,39.1940803527832
481,4,1,6,2.5811285972595215,-2.0,6,39.1940803527832
482,1,-2,4,1.7028764486312866,9.0,3,115.94444274902344
482,2,-2,4,1.7011674642562866,-4.0,6,115.94444274902344
482,3,-2,4,1.7001909017562866,-4.0,6,115.94444274902344
483,1,0,6,2.4995856285095215,35.0,3,35.257972717285156
483,2,0,6,2.5061774253845215,-16.0,6,35.257972717285156
483,3,0,6,2.5020270347595215,-17.0,2,35.257972717285156
484,1,1,1,0.24365234375,-4.0,6,147.5749969482422
484,3,1,1,0.241455078125,-3.0,6,147.5749969482422
484,4,1,2,0.240883931517601,0.0,5,147.5749969482422
485,1,1,3,1.0616018772125244,-5.0,5,168.26119995117188
485,2,1,3,1.0603811740875244,-1.0,6,168.26119995117188
485,3,1,3,1.0594046115875244,-1.0,6,168.26119995117188
485,4,1,3,1.0589163303375244,-1.0,6,168.26119995117188
486,3,-2,5,2.069004535675049,-7.0,5,56.562408447265625
486,4,-2,5,2.068027973175049,13.0,2,56.562408447265625
486,1,-1,5,2.075840473175049,-13.0,6,56.562408447265625
487,4,-2,9,4.245186805725098,0.0,6,91.51986694335938
487,1,-1,9,4.249337196350098,-11.0,5,91.51986694335938
487,2,-1,9,4.247384071350098,-8.0,6,91.51986694335938
487,3,-1,9,4.245919227600098,-29.0,2,91.51986694335938
488,4,1,7,3.4489657878875732,-5.0,6,20.91507339477539
488,2,1,8,3.458404302597046,-21.0,6,20.91507339477539
489,1,0,2,0.4603663682937622,-24.0,6,28.066091537475586
489,2,0,2,0.4530421495437622,-18.0,6,28.066091537475586
489,3,0,2,0.4474269151687622,-12.0,6,28.066091537475586
489,4,0,2,0.4457179307937622,-12.0,2,28.066091537475586
490,3,1,10,4.64573860168457,-3.0,6,165.07855224609375
490,4,1,10,4.64500617980957,9.0,2,165.07855224609375
491,3,-2,7,3.1469638347625732,-2.0,5,138.27676391601562
491,1,-1,7,3.1494052410125732,-4.0,6,138.27676391601562
491,2,-1,7,3.1479403972625732,22.0,2,138.27676391601562
492,2,-2,6,2.6868414878845215,-1.0,6,167.61538696289062
492,3,-2,6,2.6861090660095215,-9.0,3,167.61538696289062
493,3,-2,2,0.7186671495437622,-9.0,5,40.463623046875
493,4,-2,3,0.7161428928375244,-6.0,6,40.463623046875
493,1,-1,2,0.7272120714187622,-17.0,6,40.463623046875
493,2,-1,2,0.7230616807937622,-26.0,2,40.463623046875
494,3,-1,7,3.3547275066375732,-210.0,2,187.5716094970703
494,4,-1,7,3.3615634441375732,14.0,2,187.5716094970703
495,2,1,5,2.230381488800049,-1.0,6,173.58680725097656
495,3,1,5,2.229404926300049,-1.0,6,173.58680725097656
495,4,1,5,2.229160785675049,-4.0,6,173.58680725097656
496,2,-1,2,0.6778956651687622,-6.0,6,108.78340911865234
496,3,-1,2,0.6759425401687622,-5.0,6,108.78340911865234
496,4,-1,3,0.6751272678375244,-3.0,6,108.78340911865234
497,2,1,2,0.3766261339187622,-1.0,6,183.02284240722656
497,3,1,2,0.3756495714187622,-1.0,5,183.02284240722656
497,4,1,2,0.3749171495437622,-3.0,6,183.02284240722656
498,1,1,11,5.547022819519043,-7.0,5,168.05677795410156
498,2,1,12,5.541080474853516,-77.0,4,168.05677795410156
498,4,1,12,5.544742584228516,-16.0,2,168.05677795410156
499,2,2,3,0.8799612522125244,-5.0,5,112.49739074707031
499,3,2,3,0.8782522678375244,-4.0,6,112.49739074707031
499,4,2,3,0.8772757053375244,0.0,5,112.49739074707031
500,1,-1,4,1.5959428548812866,-7.0,6,99.83854675292969
500,2,-1,4,1.5937455892562866,-6.0,5,99.83854675292969
500,3,-1,4,1.5920366048812866,-2.0,6,99.83854675292969
501,4,-1,7,3.4379794597625732,-2.0,6,151.99159240722656
501,1,0,7,3.4399325847625732,0.0,5,151.99159240722656
502,1,1,10,4.98729133605957,-4.0,6,152.9204559326172
502,4,2,10,4.98460578918457,-3.0,6,152.9204559326172
503,1,1,7,3.3049228191375732,-4.0,6,131.70254516601562
503,2,1,7,3.3034579753875732,-3.0,6,131.70254516601562
503,3,1,7,3.3022372722625732,-6.0,5,131.70254516601562
503,4,2,7,3.3015048503875732,-2.0,6,131.70254516601562
504,1,0,1,0.14111328125,-30.0,5,153.25013732910156
504,2,0,1,0.1416015625,-4.0,6,153.25013732910156
504,4,1,1,0.140380859375,-20.0,2,153.25013732910156
504,4,1,2,0.140297994017601,1.0,6,153.25013732910156
505,2,-1,8,3.456207036972046,-8.0,5,83.26687622070312
506,2,-2,10,4.80687141418457,3.0,2,76.27887725830078
506,3,-2,10,4.80491828918457,-2.0,5,76.27887725830078
506,4,-2,10,4.80443000793457,-2.0,6,76.27887725830078
506,1,-1,10,4.80882453918457,-7.0,6,76.27887725830078
507,1,1,7,3.2246005535125732,-5.0,6,124.04228973388672
507,2,1,7,3.2184970378875732,-115.0,2,124.04228973388672
507,3,1,7,3.2221591472625732,-4.0,4,124.04228973388672
507,4,1,7,3.2216708660125732,-2.0,5,124.04228973388672
508,3,-2,7,3.1738193035125732,-5.0,5,53.457576751708984
508,4,-2,7,3.1735751628875732,1.0,6,53.457576751708984
508,1,-1,7,3.1796786785125732,6.0,2,53.457576751708984
508,2,-1,7,3.1762607097625732,-17.0,2,53.457576751708984
509,1,1,11,5.394679069519043,-8.0,6,198.8690643310547
509,2,1,11,5.393702507019043,-4.0,6,198.8690643310547
509,3,1,11,5.392970085144043,-1.0,6,198.8690643310547
510,1,0,2,0.4820948839187622,92.0,6,135.416259765625
510,2,0,2,0.4750148057937622,-7.0,6,135.416259765625
510,3,0,2,0.4737941026687622,-3.0,6,135.416259765625
510,4,0,2,0.4733058214187622,-26.0,2,135.416259765625
511,1,1,12,5.767642974853516,-29.0,2,125.4368667602539
511,2,2,12,5.765689849853516,-3.0,5,125.4368667602539
511,3,2,12,5.764957427978516,-2.0,6,125.4368667602539
512,4,-2,1,0.1259765625,-10.0,5,29.602802276611328
512,1,-1,1,0.139892578125,-26.0,6,29.602802276611328
512,2,-1,1,0.133056640625,-17.0,6,29.602802276611328
512,3,-1,1,0.128173828125,11.0,2,29.602802276611328
513,1,2,8,3.535796880722046,-30.0,6,20.756324768066406
513,2,2,8,3.527984380722046,-17.0,6,20.756324768066406
513,3,2,8,3.523589849472046,-4.0,2,20.756324768066406
514,1,-1,12,5.736148834228516,-10.0,6,60.61629104614258
514,3,-1,12,5.730777740478516,-6.0,5,60.61629104614258
514,4,-1,12,5.730045318603516,-2.0,6,60.61629104614258
515,3,-2,11,5.304835319519043,-1.0,5,180.7690887451172
515,1,-1,11,5.306300163269043,-5.0,6,180.7690887451172
516,1,1,4,1.8444780111312866,-12.0,6,61.80942153930664
516,2,1,5,1.8414654731750488,-10.0,6,61.80942153930664
516,3,2,4,1.8359330892562866,-79.0,4,61.80942153930664
516,4,2,4,1.8378862142562866,-2.0,6,61.80942153930664
517,1,-2,1,-0.076904296875,14.0,3,113.85022735595703
517,2,-2,1,-0.078369140625,-2.0,6,113.85022735595703
517,3,-2,1,-0.079833984375,-2.0,6,113.85022735595703
518,2,-2,11,5.201807975769043,-3.0,5,172.81077575683594
518,3,-2,11,5.197657585144043,-26.0,4,172.81077575683594
519,1,1,4,1.8549760580062866,-6.0,6,118.26985931396484
519,2,1,5,1.8536725044250488,-5.0,5,118.26985931396484
519,4,2,4,1.8520463705062866,-2.0,5,118.26985931396484
520,1,-1,11,5.228419303894043,3.0,3,167.95367431640625
520,2,-1,11,5.227198600769043,-7.0,6,167.95367431640625
520,3,-1,11,5.226222038269043,0.0,6,167.95367431640625
520,4,-1,11,5.225977897644043,0.0,6,167.95367431640625
521,1,0,3,0.9983694553375244,-20.0,6,38.49567413330078
521,2,0,3,1.0074026584625244,20.0,2,38.49567413330078
521,3,0,3,0.9881155490875244,-9.0,6,38.49567413330078
521,4,0,3,0.9859182834625244,-3.0,6,38.49567413330078
522,1,1,6,2.6089606285095215,-4.0,6,172.12606811523438
522,2,1,6,2.6072516441345215,-6.0,5,172.12606811523438
524,1,0,10,4.76243782043457,-8.0,6,70.63932800292969
524,2,0,10,4.75950813293457,-7.0,6,70.63932800292969
524,3,0,10,4.75779914855957,-23.0,3,70.63932800292969
524,4,0,10,4.75755500793457,5.0,6,70.63932800292969
525,1,1,11,5.224268913269043,-25.0,6,32.47902297973633
525,3,2,11,5.212306022644043,-8.0,6,32.47902297973633
525,4,2,11,5.208888053894043,47.0,6,32.47902297973633
526,3,-2,12,5.692935943603516,34.0,3,94.07439422607422
526,4,-2,12,5.691715240478516,-8.0,5,94.07439422607422
526,1,-1,12,5.696842193603516,-7.0,6,94.07439422607422
526,2,-1,12,5.694400787353516,-6.0,6,94.07439422607422
527,1,-1,11,5.436915397644043,-9.0,6,87.19100189208984
527,2,-1,11,5.435206413269043,-26.0,2,87.19100189208984
527,3,-1,11,5.402979850769043,-85.0,3,87.19100189208984
527,4,-1,12,5.432682037353516,-3.0,6,87.19100189208984
528,1,-2,6,2.6902594566345215,14.0,3,121.55342102050781
528,2,-2,6,2.6887946128845215,-5.0,6,121.55342102050781
528,3,-2,6,2.6880621910095215,-1.0,5,121.55342102050781
529,2,-2,5,1.9222760200500488,-2.0,6,157.86997985839844
529,3,-2,5,1.9212994575500488,-8.0,5,157.86997985839844
530,2,1,10,4.85740852355957,-1.0,6,32.651092529296875
530,4,2,10,4.85106086730957,-9.0,6,32.651092529296875
531,1,0,5,2.159092426300049,-8.0,6,106.56044006347656
531,2,0,5,2.157383441925049,-7.0,6,106.56044006347656
531,3,0,5,2.156162738800049,-3.0,6,106.56044006347656
531,4,0,5,2.155674457550049,-3.0,5,106.56044006347656
532,1,1,12,5.780826568603516,-15.0,6,43.13418197631836
532,3,2,12,5.772281646728516,-4.0,6,43.13418197631836
532,4,2,12,5.771305084228516,-1.0,6,43.13418197631836
533,1,2,11,5.284083366394043,-24.0,3,55.54388427734375
533,2,2,11,5.281641960144043,-6.0,5,55.54388427734375
533,3,2,11,5.279200553894043,-5.0,6,55.54388427734375
534,1,1,7,3.2094638347625732,-34.0,2,122.65516662597656
534,2,2,7,3.2079989910125732,-3.0,5,122.65516662597656
534,3,2,7,3.2072665691375732,1.0,6,122.65516662597656
534,4,2,7,3.2070224285125732,-8.0,2,122.65516662597656
535,3,1,2,0.3881007432937622,15.0,4,156.7279815673828
535,4,1,2,0.3885890245437622,1.0,6,156.7279815673828
536,2,-2,1,-0.259521484375,-46.0,5,9.062844276428223
536,1,-2,12,6.039371490478516,-67.0,3,9.062844276428223
536,3,-2,12,6.010807037353516,-24.0,6,9.062844276428223
537,1,0,7,3.1711337566375732,-7.0,6,131.5928192138672
537,2,0,7,3.1699130535125732,-3.0,6,131.5928192138672
537,3,0,7,3.1686923503875732,-2.0,5,131.5928192138672
537,4,0,7,3.1684482097625732,1.0,6,131.5928192138672
538,1,-1,6,2.6336188316345215,-3.0,6,191.077880859375
538,2,-1,6,2.6323981285095215,-5.0,5,191.077880859375
538,3,-1,6,2.6314215660095215,-4.0,6,191.077880859375
539,1,0,9,4.238106727600098,31.0,5,180.3375701904297
539,2,0,9,4.235177040100098,-3.0,6,180.3375701904297
539,3,0,9,4.234444618225098,-1.0,6,180.3375701904297
540,3,-2,1,0.11962890625,-5.0,6,31.514482498168945
540,4,-2,1,0.117919921875,-4.0,5,31.514482498168945
540,1,-1,1,0.129638671875,-24.0,6,31.514482498168945
541,1,1,1,0.171875,-60.0,4,12.569416999816895
541,2,1,1,0.1552734375,-37.0,6,12.569416999816895
541,3,1,1,0.14599609375,-12.0,6,12.569416999816895
541,4,1,2,0.142251119017601,-8.0,6,12.569416999816895
542,1,1,8,3.701812505722046,-4.0,6,185.32333374023438
542,2,1,8,3.700591802597046,-1.0,4,185.32333374023438
542,3,1,8,3.699859380722046,3.0,6,185.32333374023438
543,1,0,2,0.6295558214187622,-6.0,6,169.44003295898438
543,2,0,2,0.6280909776687622,-2.0,5,169.44003295898438
543,3,0,2,0.6266261339187622,-4.0,6,169.44003295898438
543,4,0,2,0.6258937120437622,-1.0,6,169.44003295898438
544,1,1,12,5.782291412353516,-6.0,6,152.03607177734375
544,2,1,12,5.781070709228516,-3.0,6,152.03607177734375
544,3,2,12,5.779850006103516,-5.0,5,152.03607177734375
544,4,2,12,5.779117584228516,-35.0,2,152.03607177734375
545,4,0,7,3.4614169597625732,-3.0,6,64.98802947998047
545,3,0,8,3.463287115097046,2.0,2,64.98802947998047
546,2,1,1,0.15478515625,-3.0,6,154.07577514648438
546,3,1,1,0.153564453125,1.0,6,154.07577514648438
546,4,1,2,0.153481587767601,-6.0,2,154.07577514648438
547,3,-2,10,4.67112922668457,-4.0,6,112.06218719482422
547,4,-2,10,4.67064094543457,-1.0,5,112.06218719482422
547,1,-1,10,4.67454719543457,-3.0,5,112.06218719482422
548,2,-2,6,2.7993903160095215,-16.0,3,35.34234619140625
548,3,-2,6,2.7991461753845215,-64.0,5,35.34234619140625
548,4,-2,6,2.7962164878845215,10.0,2,35.34234619140625
548,1,-1,6,2.8052496910095215,-19.0,2,35.34234619140625
549,1,1,2,0.5834132432937622,-5.0,2,165.19973754882812
549,2,2,2,0.5821925401687622,-5.0,6,165.19973754882812
549,3,2,2,0.5814601182937622,-1.0,6,165.19973754882812
549,4,2,2,0.5812159776687622,-1.0,6,165.19973754882812
550,2,-1,10,4.51780891418457,-8.0,5,177.06195068359375
550,3,-1,10,4.51683235168457,-4.0,6,177.06195068359375
550,4,-1,10,4.51634407043457,-1.0,6,177.06195068359375
551,1,0,4,1.6574662923812866,-58.0,6,12.099708557128906
551,2,0,4,1.6418412923812866,-36.0,6,12.099708557128906
551,3,0,4,1.6306108236312866,-25.0,6,12.099708557128906
551,4,0,4,1.6252397298812866,-10.0,5,12.099708557128906
552,3,-2,10,4.55052375793457,6.0,3,49.88286590576172
552,4,-2,10,4.54905891418457,-1.0,4,49.88286590576172
552,2,-1,10,4.55394172668457,-9.0,6,49.88286590576172
553,1,-1,6,2.6453375816345215,-9.0,6,87.7016830444336
553,2,-1,6,2.6431403160095215,-7.0,6,87.7016830444336
554,1,-2,11,5.109034538269043,14.0,3,178.40391540527344
554,2,-2,11,5.108057975769043,-3.0,6,178.40391540527344
554,3,-2,11,5.107325553894043,-3.0,6,178.40391540527344
555,1,1,6,2.8496832847595215,-211.0,6,4.0531158447265625
555,2,1,6,2.7930426597595215,-131.0,4,4.0531158447265625
555,3,1,6,2.7720465660095215,56.0,5,4.0531158447265625
556,1,0,4,1.6940873861312866,-21.0,6,41.6754150390625
556,2,0,4,1.6889604330062866,-15.0,5,41.6754150390625
557,4,0,4,1.9152787923812866,-3.0,6,49.15232849121094
557,2,0,5,1.9215435981750488,-10.0,6,49.15232849121094
557,3,0,5,1.9178814888000488,-11.0,5,49.15232849121094
558,1,0,3,0.9763967990875244,-15.0,5,136.94866943359375
558,2,0,3,0.9756643772125244,-15.0,2,136.94866943359375
559,4,-2,12,5.724674224853516,0.0,6,188.69932556152344
559,1,-1,12,5.726871490478516,-4.0,6,188.69932556152344
559,2,-1,12,5.725894927978516,-3.0,6,188.69932556152344
560,1,0,9,4.234932899475098,-6.0,6,116.33963012695312
560,2,0,9,4.233223915100098,-5.0,6,116.33963012695312
560,3,0,9,4.231514930725098,-1.0,6,116.33963012695312
560,4,0,9,4.231270790100098,30.0,2,116.33963012695312
561,3,-2,8,3.678863286972046,-2.0,6,166.25099182128906
561,4,-2,8,3.678619146347046,2.0,6,166.25099182128906
561,1,-1,8,3.680816411972046,-3.0,6,166.25099182128906
562,4,0,7,3.5280673503875732,-2.0,4,102.18136596679688
562,1,0,8,3.533355474472046,-9.0,6,102.18136596679688
562,3,0,8,3.529205083847046,-7.0,6,102.18136596679688
562,4,0,8,3.528472661972046,-1.0,4,102.18136596679688
563,1,1,4,1.8554643392562866,-1.0,5,171.88525390625
563,2,1,5,1.8548932075500488,-4.0,2,171.88525390625
563,4,2,4,1.8532670736312866,-8.0,5,171.88525390625
564,1,-1,10,4.83397102355957,-6.0,6,136.92739868164062
564,2,-1,10,4.83250617980957,-5.0,6,136.92739868164062
564,3,-1,10,4.83104133605957,-1.0,6,136.92739868164062
564,4,-1,10,4.83055305480957,-1.0,6,136.92739868164062
566,1,0,11,5.427149772644043,-4.0,6,191.63861083984375
566,4,1,12,5.424869537353516,-2.0,2,191.63861083984375
567,4,-2,5,2.318272113800049,12.0,3,145.19625854492188
567,1,-1,5,2.320469379425049,-3.0,6,145.19625854492188
567,3,-1,5,2.318272113800049,1.0,6,145.19625854492188
568,2,-2,10,4.70115852355957,-3.0,6,129.000244140625
568,3,-2,10,4.69993782043457,-2.0,5,129.000244140625
568,1,-1,10,4.70311164855957,-7.0,6,129.000244140625
569,1,0,7,3.1176669597625732,-5.0,6,98.02983093261719
569,2,0,7,3.1157138347625732,-12.0,4,98.02983093261719
569,4,1,7,3.1127841472625732,-3.0,6,98.02983093261719
570,1,1,8,3.883941411972046,-36.0,2,25.682153701782227
570,3,2,8,3.870025396347046,-6.0,4,25.682153701782227
571,1,1,12,5.904117584228516,-94.0,6,8.07485294342041
571,2,1,12,5.878238677978516,-55.0,5,8.07485294342041
571,3,1,12,5.863101959228516,-14.0,5,8.07485294342041
571,4,1,12,5.862857818603516,-27.0,2,8.07485294342041
572,1,1,3,1.1653616428375244,-9.0,6,72.55535888671875
572,2,1,3,1.1631643772125244,-34.0,2,72.55535888671875
572,4,2,3,1.1597464084625244,-6.0,3,72.55535888671875
573,1,1,1,0.22705078125,-40.0,3,50.66209030151367
573,3,1,1,0.22216796875,-4.0,6,50.66209030151367
573,4,2,2,0.221596822142601,-1.0,6,50.66209030151367
574,1,0,12,5.672428131103516,-4.0,6,184.09349060058594
574,3,1,12,5.670719146728516,-6.0,3,184.09349060058594
574,4,1,12,5.670475006103516,-6.0,2,184.09349060058594
575,1,0,10,4.65062141418457,-8.0,6,87.88387298583984
575,2,0,10,4.64818000793457,-7.0,6,87.88387298583984
575,3,0,10,4.64671516418457,-6.0,6,87.88387298583984
575,4,0,10,4.64598274230957,-17.0,2,87.88387298583984
576,1,0,12,5.984195709228516,-3.0,6,189.3536834716797
576,3,0,12,5.982730865478516,-2.0,4,189.3536834716797
577,4,-2,10,4.74730110168457,-3.0,5,58.486934661865234
577,1,-1,10,4.75535774230957,-11.0,6,58.486934661865234
577,2,-1,10,4.75169563293457,-9.0,6,58.486934661865234
577,3,-1,10,4.74901008605957,-18.0,2,58.486934661865234
578,1,-1,12,5.613346099853516,23.0,2,126.5274887084961
578,2,-1,12,5.608707427978516,-59.0,4,126.5274887084961
578,3,-1,12,5.610172271728516,-6.0,6,126.5274887084961
578,4,-1,12,5.609683990478516,-3.0,5,126.5274887084961
579,1,0,11,5.459376335144043,-10.0,6,62.375118255615234
579,4,0,12,5.453922271728516,1.0,6,62.375118255615234
580,1,1,11,5.286036491394043,-3.0,6,154.33184814453125
580,2,1,11,5.284815788269043,0.0,6,154.33184814453125
580,3,1,11,5.284083366394043,-2.0,6,154.33184814453125
580,4,2,11,5.283839225769043,1.0,6,154.33184814453125
581,1,1,12,5.922916412353516,-7.0,6,143.69114685058594
581,2,1,12,5.921451568603516,-3.0,6,143.69114685058594
581,3,1,12,5.920475006103516,-6.0,2,143.69114685058594
581,4,2,1,-0.363037109375,-3.0,5,143.69114685058594
582,1,0,11,5.285304069519043,-8.0,6,114.3784408569336
582,4,1,11,5.280909538269043,-23.0,2,114.3784408569336
583,4,-1,11,5.266261100769043,-1.0,6,61.30461502075195
583,1,0,11,5.273341178894043,-14.0,6,61.30461502075195
584,1,1,4,1.6516069173812866,-4.0,6,114.82447052001953
584,3,1,4,1.6486772298812866,0.0,5,114.82447052001953
584,4,1,4,1.6481889486312866,3.0,5,114.82447052001953
585,2,1,12,5.528385162353516,-8.0,3,53.69577407836914
585,4,1,12,5.524967193603516,-3.0,6,53.69577407836914
586,3,-1,10,4.94383430480957,8.0,3,71.94060516357422
586,4,-1,10,4.94334602355957,-3.0,6,71.94060516357422
587,4,2,8,3.987457036972046,-5.0,6,60.56911849975586
587,2,2,9,3.9907922744750977,-6.0,6,60.56911849975586
587,3,2,9,3.9888391494750977,-5.0,5,60.56911849975586
588,1,-1,2,0.4335108995437622,-5.0,2,50.45334243774414
588,2,-1,2,0.4286280870437622,-8.0,6,50.45334243774414
588,3,-1,2,0.4254542589187622,-6.0,6,50.45334243774414
588,4,-1,2,0.4239894151687622,0.0,6,50.45334243774414
589,1,0,2,0.6102687120437622,-2.0,6,176.32562255859375
589,2,0,2,0.6090480089187622,-4.0,6,176.32562255859375
589,3,0,2,0.6080714464187622,-1.0,6,176.32562255859375
589,4,0,2,0.6078273057937622,-4.0,6,176.32562255859375
590,2,2,9,4.013253211975098,-7.0,6,83.0230941772461
590,3,2,9,4.011788368225098,-11.0,2,83.0230941772461
591,2,-1,2,0.6210108995437622,-88.0,5,16.445051193237305
591,3,-1,2,0.6088038682937622,-18.0,6,16.445051193237305
592,3,-2,11,5.410059928894043,-13.0,3,81.52117156982422
592,4,-2,12,5.409488677978516,-4.0,5,81.52117156982422
592,1,-1,11,5.414698600769043,-7.0,6,81.52117156982422
593,2,-2,11,5.269434928894043,-6.0,5,170.6244354248047
593,3,-2,11,5.268458366394043,-2.0,6,170.6244354248047
593,4,-2,11,5.267970085144043,-2.0,6,170.6244354248047
593,1,-1,11,5.270655632019043,8.0,2,170.6244354248047
594,3,-2,2,0.3966456651687622,0.0,6,65.3727798461914
594,4,-2,2,0.3956691026687622,-6.0,5,65.3727798461914
594,1,-1,2,0.4012843370437622,-9.0,6,65.3727798461914
594,2,-1,2,0.3990870714187622,-13.0,2,65.3727798461914
595,2,0,5,2.025303363800049,35.0,2,77.46260070800781
595,3,0,5,2.022617816925049,-3.0,4,77.46260070800781
595,4,0,5,2.021641254425049,37.0,2,77.46260070800781
